"X01" "X02" "X03" "X04" "X05" "X06" "X07" "X08" "X09" "X10" "X11" "X12" "X13" "X14" "X15" "X16" "X17" "X18" "X19" "X20" "X21" "X22" "X23" "X24" "X25" "X26" "X27" "X28" "X29" "X30" "X31" "X32" "X33"
-0.356 13.31 -0.011691083 0.025547331 -0.018310911 -0.032391839 -0.196402518 7.5188 2.505407668 7.68354022646744 -0.0019033402035981 0.1 12.37 -0.010690428 0.007296344 -0.002548337 -0.032378739 -0.238981929 7.5188 2.17604764875 7.31887447379433 0.0061362434308955 0 13.22 -0.020861933 -0.053932605 0.0077357 -0.03459723 -0.327892391 7.0197 1.9349931842 6.92984808953696 -0.0017785557571223
0.1 12.37 -0.010690428 0.007296344 -0.002548337 -0.032378739 -0.238981929 7.5188 2.17604764875 7.31887447379433 0.0061362434308955 0 13.22 -0.020861933 -0.053932605 0.0077357 -0.03459723 -0.327892391 7.0197 1.9349931842 6.92984808953696 -0.0017785557571223 1.021 14.78 0.020158261 -0.024159933 0.035789538 -0.000262163 0.68632259 7.0197 1.95165010225 6.17727996910153 0.009034849750483
0 13.22 -0.020861933 -0.053932605 0.0077357 -0.03459723 -0.327892391 7.0197 1.9349931842 6.92984808953696 -0.0017785557571223 1.021 14.78 0.020158261 -0.024159933 0.035789538 -0.000262163 0.68632259 7.0197 1.95165010225 6.17727996910153 0.009034849750483 -0.435 14.68 -0.006666296 -0.032848049 0.029512397 -0.000236851 0.36651112 7.0197 2.06696049325 5.71257341483877 -0.0010995689640518
1.021 14.78 0.020158261 -0.024159933 0.035789538 -0.000262163 0.68632259 7.0197 1.95165010225 6.17727996910153 0.009034849750483 -0.435 14.68 -0.006666296 -0.032848049 0.029512397 -0.000236851 0.36651112 7.0197 2.06696049325 5.71257341483877 -0.0010995689640518 0 14.94 -0.009275242 0.048446285 0.004321884 -0.000262294 0.296062132 6.2378 2.1790900256 5.30586915530944 0.000578871217322696
-0.435 14.68 -0.006666296 -0.032848049 0.029512397 -0.000236851 0.36651112 7.0197 2.06696049325 5.71257341483877 -0.0010995689640518 0 14.94 -0.009275242 0.048446285 0.004321884 -0.000262294 0.296062132 6.2378 2.1790900256 5.30586915530944 0.000578871217322696 -0.056 14.45 -0.006679415 0.000859476 -0.017087352 -0.003025377 -0.889923291 6.2378 2.44346585975 5.45800166330046 0.003004740501753
0 14.94 -0.009275242 0.048446285 0.004321884 -0.000262294 0.296062132 6.2378 2.1790900256 5.30586915530944 0.000578871217322696 -0.056 14.45 -0.006679415 0.000859476 -0.017087352 -0.003025377 -0.889923291 6.2378 2.44346585975 5.45800166330046 0.003004740501753 0 14.15 -0.002606562 -0.059283168 0.045532005 -0.003135869 -8.375521529 6.2378 2.80070177875 5.80077154284904 -0.0054382546524553
-0.056 14.45 -0.006679415 0.000859476 -0.017087352 -0.003025377 -0.889923291 6.2378 2.44346585975 5.45800166330046 0.003004740501753 0 14.15 -0.002606562 -0.059283168 0.045532005 -0.003135869 -8.375521529 6.2378 2.80070177875 5.80077154284904 -0.0054382546524553 -0.196 12.59 -0.003292031 -0.002738477 0.011115636 -0.003044103 1.101778715 5.8739 2.9857593022 5.78949844735108 0.0058420503373284
0 14.15 -0.002606562 -0.059283168 0.045532005 -0.003135869 -8.375521529 6.2378 2.80070177875 5.80077154284904 -0.0054382546524553 -0.196 12.59 -0.003292031 -0.002738477 0.011115636 -0.003044103 1.101778715 5.8739 2.9857593022 5.78949844735108 0.0058420503373284 -0.211 10.12 -0.009170801 0.002738477 0.02793233 -0.026391613 0.024332359 5.8739 3.198133118 5.45658577640622 0.000720658424697707
-0.196 12.59 -0.003292031 -0.002738477 0.011115636 -0.003044103 1.101778715 5.8739 2.9857593022 5.78949844735108 0.0058420503373284 -0.211 10.12 -0.009170801 0.002738477 0.02793233 -0.026391613 0.024332359 5.8739 3.198133118 5.45658577640622 0.000720658424697707 0 10.31 -0.002468725 0.109545003 -0.012458513 -0.027107055 0.023747957 5.8739 3.4115615915 5.11235563404828 0.0089504025603019
-0.211 10.12 -0.009170801 0.002738477 0.02793233 -0.026391613 0.024332359 5.8739 3.198133118 5.45658577640622 0.000720658424697707 0 10.31 -0.002468725 0.109545003 -0.012458513 -0.027107055 0.023747957 5.8739 3.4115615915 5.11235563404828 0.0089504025603019 -0.242 9.71 -0.009727583 0.080796571 0.009575004 -0.02695136 0.022442828 5.5898 2.7132632598 5.22577958730452 0.0043884716503197
0 10.31 -0.002468725 0.109545003 -0.012458513 -0.027107055 0.023747957 5.8739 3.4115615915 5.11235563404828 0.0089504025603019 -0.242 9.71 -0.009727583 0.080796571 0.009575004 -0.02695136 0.022442828 5.5898 2.7132632598 5.22577958730452 0.0043884716503197 0.125 9.2 -0.0032538 0.039887119 -0.004147583 0.011606891 0.037739 5.5898 1.461905423 4.979291302347 0.0080146561183509
-0.242 9.71 -0.009727583 0.080796571 0.009575004 -0.02695136 0.022442828 5.5898 2.7132632598 5.22577958730452 0.0043884716503197 0.125 9.2 -0.0032538 0.039887119 -0.004147583 0.011606891 0.037739 5.5898 1.461905423 4.979291302347 0.0080146561183509 0.651 8.95 -0.007099567 0.009369438 -0.018043109 0.011105643 0.034888608 5.5898 0.7259151812 4.81488278203421 0.0042502350942661
0.125 9.2 -0.0032538 0.039887119 -0.004147583 0.011606891 0.037739 5.5898 1.461905423 4.979291302347 0.0080146561183509 0.651 8.95 -0.007099567 0.009369438 -0.018043109 0.011105643 0.034888608 5.5898 0.7259151812 4.81488278203421 0.0042502350942661 0 8.68 0.018463803 0.034546967 0.00363476 0.011347714 0.034535753 5.0012 0.33772878275 4.68154972293799 0.0010106398771561
0.651 8.95 -0.007099567 0.009369438 -0.018043109 0.011105643 0.034888608 5.5898 0.7259151812 4.81488278203421 0.0042502350942661 0 8.68 0.018463803 0.034546967 0.00363476 0.011347714 0.034535753 5.0012 0.33772878275 4.68154972293799 0.0010106398771561 0.185 8.51 -0.006294942 0.01717665 0.004598159 0.030048103 0.363626916 5.0012 0.11422628925 4.54473115834944 -0.000252564229829222
0 8.68 0.018463803 0.034546967 0.00363476 0.011347714 0.034535753 5.0012 0.33772878275 4.68154972293799 0.0010106398771561 0.185 8.51 -0.006294942 0.01717665 0.004598159 0.030048103 0.363626916 5.0012 0.11422628925 4.54473115834944 -0.000252564229829222 0.145 8.77 0.008404652 0.034151293 -0.0017585 0.026385344 0.23731552 5.0012 0.02163232825 4.41063086761304 0.0104698380830856
0.185 8.51 -0.006294942 0.01717665 0.004598159 0.030048103 0.363626916 5.0012 0.11422628925 4.54473115834944 -0.000252564229829222 0.145 8.77 0.008404652 0.034151293 -0.0017585 0.026385344 0.23731552 5.0012 0.02163232825 4.41063086761304 0.0104698380830856 0 8.8 0.01258006 0.037472084 0.001953698 0.028422549 0.209251381 4.8237 -0.0502716944 4.83454215775159 0.0061192753698944
0.145 8.77 0.008404652 0.034151293 -0.0017585 0.026385344 0.23731552 5.0012 0.02163232825 4.41063086761304 0.0104698380830856 0 8.8 0.01258006 0.037472084 0.001953698 0.028422549 0.209251381 4.8237 -0.0502716944 4.83454215775159 0.0061192753698944 -0.019 8.63 0.006015118 0.039781504 -0.003029861 0.020429778 0.154198278 4.8237 -0.16964183125 4.51083772700644 0.0059174213155186
0 8.8 0.01258006 0.037472084 0.001953698 0.028422549 0.209251381 4.8237 -0.0502716944 4.83454215775159 0.0061192753698944 -0.019 8.63 0.006015118 0.039781504 -0.003029861 0.020429778 0.154198278 4.8237 -0.16964183125 4.51083772700644 0.0059174213155186 0 8.98 0.00610741 0.01391853 0.013804049 0.020681248 0.136225628 4.8237 -0.19668363 4.14504294917681 0.0095859158513795
-0.019 8.63 0.006015118 0.039781504 -0.003029861 0.020429778 0.154198278 4.8237 -0.16964183125 4.51083772700644 0.0059174213155186 0 8.98 0.00610741 0.01391853 0.013804049 0.020681248 0.136225628 4.8237 -0.19668363 4.14504294917681 0.0095859158513795 -0.008 9.37 0.014783412 0.003599284 0.003661949 0.019614935 0.114501367 4.9494 -0.1258645542 4.11616891636462 0.0067719737629872
0 8.98 0.00610741 0.01391853 0.013804049 0.020681248 0.136225628 4.8237 -0.19668363 4.14504294917681 0.0095859158513795 -0.008 9.37 0.014783412 0.003599284 0.003661949 0.019614935 0.114501367 4.9494 -0.1258645542 4.11616891636462 0.0067719737629872 -0.234 9.56 0.011758988 -0.027931385 0.012617258 0.032254429 0.05272276 4.9494 -0.08593497 4.23871597055956 0.0026421519239496
-0.008 9.37 0.014783412 0.003599284 0.003661949 0.019614935 0.114501367 4.9494 -0.1258645542 4.11616891636462 0.0067719737629872 -0.234 9.56 0.011758988 -0.027931385 0.012617258 0.032254429 0.05272276 4.9494 -0.08593497 4.23871597055956 0.0026421519239496 0 9.45 0.014439995 0.029128273 -0.003234709 0.031246506 0.049387936 4.9494 -0.0967646562 4.31543342250129 0.0026888964843063
-0.234 9.56 0.011758988 -0.027931385 0.012617258 0.032254429 0.05272276 4.9494 -0.08593497 4.23871597055956 0.0026421519239496 0 9.45 0.014439995 0.029128273 -0.003234709 0.031246506 0.049387936 4.9494 -0.0967646562 4.31543342250129 0.0026888964843063 0.282 9.48 0.007616782 0.002985968 -0.019145325 0.029336459 0.044928262 5.5327 -0.03677321725 3.90880911029525 0.0079703008251916
0 9.45 0.014439995 0.029128273 -0.003234709 0.031246506 0.049387936 4.9494 -0.0967646562 4.31543342250129 0.0026888964843063 0.282 9.48 0.007616782 0.002985968 -0.019145325 0.029336459 0.044928262 5.5327 -0.03677321725 3.90880911029525 0.0079703008251916 -0.172 9.34 0.004450101 -0.015019808 0.008800405 0.032046031 0.097494753 5.5327 0.06340553125 3.74364369630018 0.0022618122759645
0.282 9.48 0.007616782 0.002985968 -0.019145325 0.029336459 0.044928262 5.5327 -0.03677321725 3.90880911029525 0.0079703008251916 -0.172 9.34 0.004450101 -0.015019808 0.008800405 0.032046031 0.097494753 5.5327 0.06340553125 3.74364369630018 0.0022618122759645 0.217 9.47 0.005008739 -0.004854378 0.010059001 0.030064153 0.084868315 5.5327 0.0866071038 3.64388418357298 0.0109175141671755
-0.172 9.34 0.004450101 -0.015019808 0.008800405 0.032046031 0.097494753 5.5327 0.06340553125 3.74364369630018 0.0022618122759645 0.217 9.47 0.005008739 -0.004854378 0.010059001 0.030064153 0.084868315 5.5327 0.0866071038 3.64388418357298 0.0109175141671755 0.257 9.56 0.019763305 0.012092046 0.005513322 0.030144986 0.079809131 4.9774 -0.040167888 3.61172831438157 0.0063161139305178
0.217 9.47 0.005008739 -0.004854378 0.010059001 0.030064153 0.084868315 5.5327 0.0866071038 3.64388418357298 0.0109175141671755 0.257 9.56 0.019763305 0.012092046 0.005513322 0.030144986 0.079809131 4.9774 -0.040167888 3.61172831438157 0.0063161139305178 0 9.59 0.004384097 -0.056239718 -0.012880014 0.011017345 0.025730115 4.9774 -0.17465781525 4.13187195546276 -0.0132811062068931
0.257 9.56 0.019763305 0.012092046 0.005513322 0.030144986 0.079809131 4.9774 -0.040167888 3.61172831438157 0.0063161139305178 0 9.59 0.004384097 -0.056239718 -0.012880014 0.011017345 0.025730115 4.9774 -0.17465781525 4.13187195546276 -0.0132811062068931 -0.101 9.91 0.00488382 0.000635526 -0.017826475 0.010197806 0.023202003 4.9774 -0.135392434 4.33942184479725 0.008304929158279
0 9.59 0.004384097 -0.056239718 -0.012880014 0.011017345 0.025730115 4.9774 -0.17465781525 4.13187195546276 -0.0132811062068931 -0.101 9.91 0.00488382 0.000635526 -0.017826475 0.010197806 0.023202003 4.9774 -0.135392434 4.33942184479725 0.008304929158279 0 10.29 0.005899393 0.001269841 0.007013471 0.010787315 0.023968286 5.3812 0.1989235 4.26134521004042 0.0068293586556484
-0.101 9.91 0.00488382 0.000635526 -0.017826475 0.010197806 0.023202003 4.9774 -0.135392434 4.33942184479725 0.008304929158279 0 10.29 0.005899393 0.001269841 0.007013471 0.010787315 0.023968286 5.3812 0.1989235 4.26134521004042 0.0068293586556484 0.173 10.32 0.005412888 -0.006365394 0.019037206 0.007108705 0.00886436 5.3812 0.68753796025 4.09839599862021 0.0056168235873834
0 10.29 0.005899393 0.001269841 0.007013471 0.010787315 0.023968286 5.3812 0.1989235 4.26134521004042 0.0068293586556484 0.173 10.32 0.005412888 -0.006365394 0.019037206 0.007108705 0.00886436 5.3812 0.68753796025 4.09839599862021 0.0056168235873834 0 11.06 0.003661011 -0.022603481 0.006076737 0.007292956 0.009021061 5.3812 1.1133696028 3.89629916016925 0.006719413300781
0.173 10.32 0.005412888 -0.006365394 0.019037206 0.007108705 0.00886436 5.3812 0.68753796025 4.09839599862021 0.0056168235873834 0 11.06 0.003661011 -0.022603481 0.006076737 0.007292956 0.009021061 5.3812 1.1133696028 3.89629916016925 0.006719413300781 0.327 11.23 0.00276632 -0.013149433 0.02763432 0.007007416 0.008596633 4.746 1.1030168505 3.6821870995301 -0.0040003666577494
0 11.06 0.003661011 -0.022603481 0.006076737 0.007292956 0.009021061 5.3812 1.1133696028 3.89629916016925 0.006719413300781 0.327 11.23 0.00276632 -0.013149433 0.02763432 0.007007416 0.008596633 4.746 1.1030168505 3.6821870995301 -0.0040003666577494 -0.061 11.64 0.001029678 0.084360613 0.003034067 -0.004380224 0.015485396 4.746 0.731330475 3.55806039982984 0.0039488508037344
0.327 11.23 0.00276632 -0.013149433 0.02763432 0.007007416 0.008596633 4.746 1.1030168505 3.6821870995301 -0.0040003666577494 -0.061 11.64 0.001029678 0.084360613 0.003034067 -0.004380224 0.015485396 4.746 0.731330475 3.55806039982984 0.0039488508037344 0 11.3 -0.002965481 0.010287534 0.01765287 -0.004399495 0.015165371 4.746 0.40482032575 3.3358058705097 0.0072120941418161
-0.061 11.64 0.001029678 0.084360613 0.003034067 -0.004380224 0.015485396 4.746 0.731330475 3.55806039982984 0.0039488508037344 0 11.3 -0.002965481 0.010287534 0.01765287 -0.004399495 0.015165371 4.746 0.40482032575 3.3358058705097 0.0072120941418161 0.035 9.99 -0.000110206 -0.007857399 0.006921065 -0.004276085 0.014378886 4.4131 0.17924003325 3.40421030360731 -0.0033300917090102
0 11.3 -0.002965481 0.010287534 0.01765287 -0.004399495 0.015165371 4.746 0.40482032575 3.3358058705097 0.0072120941418161 0.035 9.99 -0.000110206 -0.007857399 0.006921065 -0.004276085 0.014378886 4.4131 0.17924003325 3.40421030360731 -0.0033300917090102 -0.546 9.43 0.003363148 0.009060769 -0.01280104 -0.009281633 -0.033038925 4.4131 -0.0372246009999999 3.40361700329586 0.0143172568411844
0.035 9.99 -0.000110206 -0.007857399 0.006921065 -0.004276085 0.014378886 4.4131 0.17924003325 3.40421030360731 -0.0033300917090102 -0.546 9.43 0.003363148 0.009060769 -0.01280104 -0.009281633 -0.033038925 4.4131 -0.0372246009999999 3.40361700329586 0.0143172568411844 -0.144 8.38 0.000322151 -0.010882816 0.015127247 -0.009065003 -0.032854523 4.4131 -0.224973818 3.63824485831328 0.0015417475346706
-0.546 9.43 0.003363148 0.009060769 -0.01280104 -0.009281633 -0.033038925 4.4131 -0.0372246009999999 3.40361700329586 0.0143172568411844 -0.144 8.38 0.000322151 -0.010882816 0.015127247 -0.009065003 -0.032854523 4.4131 -0.224973818 3.63824485831328 0.0015417475346706 0 8.35 -0.000172045 0.042255617 0.010931985 -0.009454306 -0.034879601 3.993 -0.3631519105 3.70448238163317 0.0089256001305568
-0.144 8.38 0.000322151 -0.010882816 0.015127247 -0.009065003 -0.032854523 4.4131 -0.224973818 3.63824485831328 0.0015417475346706 0 8.35 -0.000172045 0.042255617 0.010931985 -0.009454306 -0.034879601 3.993 -0.3631519105 3.70448238163317 0.0089256001305568 -0.158 8.5 0.002747347 0.052778205 0.024535216 0.005849585 0.066101312 3.993 -0.380589616 3.48968340155376 0.0037226311244058
0 8.35 -0.000172045 0.042255617 0.010931985 -0.009454306 -0.034879601 3.993 -0.3631519105 3.70448238163317 0.0089256001305568 -0.158 8.5 0.002747347 0.052778205 0.024535216 0.005849585 0.066101312 3.993 -0.380589616 3.48968340155376 0.0037226311244058 0.201 8.58 0.001510291 -0.008326443 0.003616018 0.005254245 0.055681176 3.993 -0.3020565262 3.55529651755793 -0.000998004074851178
-0.158 8.5 0.002747347 0.052778205 0.024535216 0.005849585 0.066101312 3.993 -0.380589616 3.48968340155376 0.0037226311244058 0.201 8.58 0.001510291 -0.008326443 0.003616018 0.005254245 0.055681176 3.993 -0.3020565262 3.55529651755793 -0.000998004074851178 0 8.27 -0.00217861 0.006666691 -0.034002314 0.005785178 0.05806137 4.329 -0.31237230525 3.31162906436628 0.0027172236240011
0.201 8.58 0.001510291 -0.008326443 0.003616018 0.005254245 0.055681176 3.993 -0.3020565262 3.55529651755793 -0.000998004074851178 0 8.27 -0.00217861 0.006666691 -0.034002314 0.005785178 0.05806137 4.329 -0.31237230525 3.31162906436628 0.0027172236240011 -0.104 7.97 0.001452934 0.023530497 0.005674277 -0.002249978 -0.004211698 4.329 -0.4270286058 3.42549445997722 0.0114111561379619
0 8.27 -0.00217861 0.006666691 -0.034002314 0.005785178 0.05806137 4.329 -0.31237230525 3.31162906436628 0.0027172236240011 -0.104 7.97 0.001452934 0.023530497 0.005674277 -0.002249978 -0.004211698 4.329 -0.4270286058 3.42549445997722 0.0114111561379619 0 7.53 -0.000485293 0.021402636 -0.008612706 -0.002330308 -0.004326204 4.329 -0.466355407 3.52277190878834 -0.0053057068138278
-0.104 7.97 0.001452934 0.023530497 0.005674277 -0.002249978 -0.004211698 4.329 -0.4270286058 3.42549445997722 0.0114111561379619 0 7.53 -0.000485293 0.021402636 -0.008612706 -0.002330308 -0.004326204 4.329 -0.466355407 3.52277190878834 -0.0053057068138278 0.06 7.88 -0.004743077 0.018878379 -0.011660371 -0.0022603189999999 -0.00416244 4.2132 -0.37736492 3.40721819380356 0.00727275932908
0 7.53 -0.000485293 0.021402636 -0.008612706 -0.002330308 -0.004326204 4.329 -0.466355407 3.52277190878834 -0.0053057068138278 0.06 7.88 -0.004743077 0.018878379 -0.011660371 -0.0022603189999999 -0.00416244 4.2132 -0.37736492 3.40721819380356 0.00727275932908 0.186 7.9 0.003037209 -0.022059718 -0.00933612 0.012342877 0.018228361 4.2132 -0.219286336 3.43170476249153 0.0100208586320218
0.06 7.88 -0.004743077 0.018878379 -0.011660371 -0.0022603189999999 -0.00416244 4.2132 -0.37736492 3.40721819380356 0.00727275932908 0.186 7.9 0.003037209 -0.022059718 -0.00933612 0.012342877 0.018228361 4.2132 -0.219286336 3.43170476249153 0.0100208586320218 0 7.92 0.003377861 -0.022557347 0.010958766 0.012192386 0.017812791 4.2132 -0.142181308 3.4660267847987 0.0136467307156675
0.186 7.9 0.003037209 -0.022059718 -0.00933612 0.012342877 0.018228361 4.2132 -0.219286336 3.43170476249153 0.0100208586320218 0 7.92 0.003377861 -0.022557347 0.010958766 0.012192386 0.017812791 4.2132 -0.142181308 3.4660267847987 0.0136467307156675 0.104 7.99 -0.003114668 0.011342277 -0.042598778 0.011659211 0.016853628 3.9744 -0.2306216825 3.39444285305071 -0.0156672530871602
0 7.92 0.003377861 -0.022557347 0.010958766 0.012192386 0.017812791 4.2132 -0.142181308 3.4660267847987 0.0136467307156675 0.104 7.99 -0.003114668 0.011342277 -0.042598778 0.011659211 0.016853628 3.9744 -0.2306216825 3.39444285305071 -0.0156672530871602 0.021 8.05 0.003511742 0.058917219 -0.001505033 -9.88e-05 -0.028985673 3.9744 -0.3362989452 3.54902641848682 0.0026526182766222
0.104 7.99 -0.003114668 0.011342277 -0.042598778 0.011659211 0.016853628 3.9744 -0.2306216825 3.39444285305071 -0.0156672530871602 0.021 8.05 0.003511742 0.058917219 -0.001505033 -9.88e-05 -0.028985673 3.9744 -0.3362989452 3.54902641848682 0.0026526182766222 -0.069 8.27 0.009583811 0.048428435 -0.011741447 -9.56e-05 -0.028710239 3.9744 -0.30293415575 3.60424604225666 0.0109974883877979
0.021 8.05 0.003511742 0.058917219 -0.001505033 -9.88e-05 -0.028985673 3.9744 -0.3362989452 3.54902641848682 0.0026526182766222 -0.069 8.27 0.009583811 0.048428435 -0.011741447 -9.56e-05 -0.028710239 3.9744 -0.30293415575 3.60424604225666 0.0109974883877979 0 8.14 0.005520329 0.004332137 -0.01709936 -9.88e-05 -0.030356824 3.3333 -0.2645017986 3.56404330373434 0.0010090818212451
-0.069 8.27 0.009583811 0.048428435 -0.011741447 -9.56e-05 -0.028710239 3.9744 -0.30293415575 3.60424604225666 0.0109974883877979 0 8.14 0.005520329 0.004332137 -0.01709936 -9.88e-05 -0.030356824 3.3333 -0.2645017986 3.56404330373434 0.0010090818212451 -0.11 7.86 -0.007043823 0.052397392 -0.036608103 -0.006031564 0.041784841 3.3333 -0.299914121 3.08546059933408 -0.002476468813116
0 8.14 0.005520329 0.004332137 -0.01709936 -9.88e-05 -0.030356824 3.3333 -0.2645017986 3.56404330373434 0.0010090818212451 -0.11 7.86 -0.007043823 0.052397392 -0.036608103 -0.006031564 0.041784841 3.3333 -0.299914121 3.08546059933408 -0.002476468813116 0 7.48 -0.007148372 0.057133092 -0.023181193 -0.005479311 0.036120765 3.3333 -0.33488059275 2.45834087117329 0.0034125624908329
-0.11 7.86 -0.007043823 0.052397392 -0.036608103 -0.006031564 0.041784841 3.3333 -0.299914121 3.08546059933408 -0.002476468813116 0 7.48 -0.007148372 0.057133092 -0.023181193 -0.005479311 0.036120765 3.3333 -0.33488059275 2.45834087117329 0.0034125624908329 0.207 6.99 0.001432678 0.024241034 -0.011691199 -0.006101608 0.03848328 3.1524 -0.400859025 2.10152345396519 0.0061468006646365
0 7.48 -0.007148372 0.057133092 -0.023181193 -0.005479311 0.036120765 3.3333 -0.33488059275 2.45834087117329 0.0034125624908329 0.207 6.99 0.001432678 0.024241034 -0.011691199 -0.006101608 0.03848328 3.1524 -0.400859025 2.10152345396519 0.0061468006646365 0.076 6.85 0.001475983 0.002098637 -0.016685418 -0.008907562 0.009707087 3.1524 -0.4809896898 2.04649672600572 0.0059907465510398
0.207 6.99 0.001432678 0.024241034 -0.011691199 -0.006101608 0.03848328 3.1524 -0.400859025 2.10152345396519 0.0061468006646365 0.076 6.85 0.001475983 0.002098637 -0.016685418 -0.008907562 0.009707087 3.1524 -0.4809896898 2.04649672600572 0.0059907465510398 0 6.92 -0.004037339 0.028112641 0.016373162 -0.009288604 0.009870924 3.1524 -0.4697013305 2.14877683474788 -0.0022542038565385
0.076 6.85 0.001475983 0.002098637 -0.016685418 -0.008907562 0.009707087 3.1524 -0.4809896898 2.04649672600572 0.0059907465510398 0 6.92 -0.004037339 0.028112641 0.016373162 -0.009288604 0.009870924 3.1524 -0.4697013305 2.14877683474788 -0.0022542038565385 -0.168 6.56 0.006512386 -0.021010042 -0.024554687 -0.009071874 0.009399052 2.6155 -0.47852681025 1.92437945734889 0.0065586426487156
0 6.92 -0.004037339 0.028112641 0.016373162 -0.009288604 0.009870924 3.1524 -0.4697013305 2.14877683474788 -0.0022542038565385 -0.168 6.56 0.006512386 -0.021010042 -0.024554687 -0.009071874 0.009399052 2.6155 -0.47852681025 1.92437945734889 0.0065586426487156 -0.234 6.17 -0.001856617 0.019786301 -0.013317778 0.001008058 -0.022295177 2.6155 -0.57352875 1.7155110793424 0.004779347288681
-0.168 6.56 0.006512386 -0.021010042 -0.024554687 -0.009071874 0.009399052 2.6155 -0.47852681025 1.92437945734889 0.0065586426487156 -0.234 6.17 -0.001856617 0.019786301 -0.013317778 0.001008058 -0.022295177 2.6155 -0.57352875 1.7155110793424 0.004779347288681 0.001 5.89 0.002549474 -0.027727826 0.000648508 0.001007043 -0.022721453 2.6155 -0.58501235225 1.87714325358284 0.0216770990108892
-0.234 6.17 -0.001856617 0.019786301 -0.013317778 0.001008058 -0.022295177 2.6155 -0.57352875 1.7155110793424 0.004779347288681 0.001 5.89 0.002549474 -0.027727826 0.000648508 0.001007043 -0.022721453 2.6155 -0.58501235225 1.87714325358284 0.0216770990108892 0 5.85 0.004253341 -0.003783902 0.000540103 0.000973593 -0.022420135 3.1115 -0.5510632246 1.88985415471079 -0.0149821607337385
0.001 5.89 0.002549474 -0.027727826 0.000648508 0.001007043 -0.022721453 2.6155 -0.58501235225 1.87714325358284 0.0216770990108892 0 5.85 0.004253341 -0.003783902 0.000540103 0.000973593 -0.022420135 3.1115 -0.5510632246 1.88985415471079 -0.0149821607337385 0.021 6.04 0.003998607 0.031919808 0.013302063 0.009052249 -0.010281903 3.1115 -0.56326447925 1.77584846093133 -0.0033184578605447
0 5.85 0.004253341 -0.003783902 0.000540103 0.000973593 -0.022420135 3.1115 -0.5510632246 1.88985415471079 -0.0149821607337385 0.021 6.04 0.003998607 0.031919808 0.013302063 0.009052249 -0.010281903 3.1115 -0.56326447925 1.77584846093133 -0.0033184578605447 -0.082 6.91 0.009439539 0.014178889 -0.008454221 0.008682905 -0.01000439 3.1115 -0.5389695425 1.57522123893805 0.021810963941065
0.021 6.04 0.003998607 0.031919808 0.013302063 0.009052249 -0.010281903 3.1115 -0.56326447925 1.77584846093133 -0.0033184578605447 -0.082 6.91 0.009439539 0.014178889 -0.008454221 0.008682905 -0.01000439 3.1115 -0.5389695425 1.57522123893805 0.021810963941065 0 6.43 -0.003493735 0.061996072 -0.031883911 0.008893827 -0.010391354 3.7037 -0.5023646924 1.58562367864692 -0.0254223460523923
-0.082 6.91 0.009439539 0.014178889 -0.008454221 0.008682905 -0.01000439 3.1115 -0.5389695425 1.57522123893805 0.021810963941065 0 6.43 -0.003493735 0.061996072 -0.031883911 0.008893827 -0.010391354 3.7037 -0.5023646924 1.58562367864692 -0.0254223460523923 0.176 6.1 0.013094912 0.060157483 -0.010596273 0.000179367 -0.009696974 3.7037 -0.475728487 1.94189961631821 0.0188043707056029
0 6.43 -0.003493735 0.061996072 -0.031883911 0.008893827 -0.010391354 3.7037 -0.5023646924 1.58562367864692 -0.0254223460523923 0.176 6.1 0.013094912 0.060157483 -0.010596273 0.000179367 -0.009696974 3.7037 -0.475728487 1.94189961631821 0.0188043707056029 0.191 6.13 0.001447195 0.040465933 -0.007315322 0.000161982 -0.008782247 3.7037 -0.306628645 2.43663187632426 0.0011981568253651
0.176 6.1 0.013094912 0.060157483 -0.010596273 0.000179367 -0.009696974 3.7037 -0.475728487 1.94189961631821 0.0188043707056029 0.191 6.13 0.001447195 0.040465933 -0.007315322 0.000161982 -0.008782247 3.7037 -0.306628645 2.43663187632426 0.0011981568253651 0 6.37 0.006311114 -0.011000455 -0.023428304 0.000179306 -0.009740756 3.9182 0.11092869175 3.02940945191474 0.0047324860316524
0.191 6.13 0.001447195 0.040465933 -0.007315322 0.000161982 -0.008782247 3.7037 -0.306628645 2.43663187632426 0.0011981568253651 0 6.37 0.006311114 -0.011000455 -0.023428304 0.000179306 -0.009740756 3.9182 0.11092869175 3.02940945191474 0.0047324860316524 0.238 6.85 0.006302767 -0.000691563 -0.009293747 4.81e-05 -0.018323154 3.9182 0.536919895 3.10237240242539 0.000595715448937995
0 6.37 0.006311114 -0.011000455 -0.023428304 0.000179306 -0.009740756 3.9182 0.11092869175 3.02940945191474 0.0047324860316524 0.238 6.85 0.006302767 -0.000691563 -0.009293747 4.81e-05 -0.018323154 3.9182 0.536919895 3.10237240242539 0.000595715448937995 0 6.73 0.005166029 0.041665637 0.012065112 4.97e-05 -0.019175862 3.9182 0.510417827 3.10844362769056 0.0041829110464184
0.238 6.85 0.006302767 -0.000691563 -0.009293747 4.81e-05 -0.018323154 3.9182 0.536919895 3.10237240242539 0.000595715448937995 0 6.73 0.005166029 0.041665637 0.012065112 4.97e-05 -0.019175862 3.9182 0.510417827 3.10844362769056 0.0041829110464184 -0.041 6.58 0.006797065 0.02845654 0.011465386 4.81e-05 -0.018811059 4.142 0.1818126438 3.32069423813619 0.0048467015633768
